r
2.00009900990099
2.99990396097839
2.99975933165481
2.00009178846577
1.32367459650715
2.00013391109316
2.0002965225952
1.32414107068228
1.76068743330733
1.34039810043768
1.77330577239618
1.33893094744901
1.77217333243731
1.97196688785045
1.99925856630801
2.00009900990099
1.3236910561606
1.76033806410441
1.96926533414633
1.99915527637593
2.99865593778341
2.99792093236983
2.99684035479911
2.00000421066591
2.00010522123679
2.99990414735441
2.99975960653507
2.0000917967137
1.32367461530673
1.76032529520385
1.34044047847933
1.77333831011635
1.33892718787988
2.00007856699476
2.00021489894874
1.32395513885624
2.35558147468575
1.78463770146386
2.00009201339449
2.00023473104891
1.32400031991863
2.35562103426998
2.38256290266816
2.40499569563894
2.42338983375369
1.83025966233257
1.33292157619828
1.35302778472717
1.35606971341279
2.00012959016047
2.00029015023613
2.00052690195159
2.00087586377577
2.00138992044052
2.00214653262061
2.99996539474653
2.9998499439258
2.99967966783884
2.99942860209604
2.00008186484604
1.32365197710322
2.00013399224345
2.00029664227225
2.00053647311391
2.00088996781774
2.00141068968318
2.99994331742108
2.99981737951368
2.9996316462815
2.99935781139802
2.99895426786169
2.00006763267735
2.00019877153049
2.00039216992892
1.32435887536253
1.7608564308694
2.7206282631513
1.95895546515675
1.99854401684905
1.32349277810334
2.00013456331565
2.00029748446517
2.00053771474389
2.00089179746114
2.00141338392564
2.00218104890074
1.32841819707975
1.76399478144127
2.72365198855467
2.68640253595504
2.65345853102327
1.93830016896394
1.99727371954499
1.32351671504351
2.00013447745859
2.00029735784691
2.00053752807298
2.99991711889061
2.99977873810439
2.99957466721335
2.99927382476636
2.99883054270575
2.99817786093602
2.99721790313075
2.00001553735087
2.99990145631209
2.0000960530107
2.00024068897727
1.32401389249028
1.76058872530771
1.96932307951565
1.99915870679391
2.00007376671871
2.00020781889184
2.00040551076835
2.00069695883221
1.32505241242875
1.35187054022816
1.35589196342219
1.78486017505877
1.33760344936213
1.77114485574808
1.97173938959318
1.99925166772069
2.99879790541584
2.99812982890312
2.00004289675004
2.00016228633268
2.00033836804276
2.00059798618248
1.32482728972874
2.00012977205785
2.00029041849306
2.00052729744329
2.0008764465767
2.00139077866939
2.00214779515813
2.00326060561649
2.00489341275195
3.0000478001454
2.99990099009901
2.9997549500098
3.67597617301254
3.23940356337486
2.99989345118955
2.99974383125436
2.99952319872335
2.00008470322042
2.00022394933585
2.00042929541583
1.32444339528772
1.7609219942762
2.00010735994199
2.00025736503255
1.32405188009238
1.35172490302652
1.35586961732221
1.35650761988738
1.7853009889477
2.00009344685297
2.00023684522622
2.0004483101059
2.00076004091462
1.32519585534671
1.35189143697548
1.78198535752804
2.74096418006068
1.96441394206587
1.9988670748662
1.32348669110092
2.35517124948847
2.38217875277071
2.40467362334757
2.42312483061449
3.09079591840913
3.67326680714899
2.99987708703497
2.99971969716332
2.99948761623364
2.00008363556496
1.32365601325293
2.00013397776339
2.00029662091767
2.00053644163121
2.00088992142535
2.00141062136791
2.99994331537139
2.00009730902657
1.323687179436
1.76033505325192
2.72012676813623
2.68328064986782
1.94802108794908
1.99790377156408
2.00003611448725
1.32354768519736
1.35165159216038
1.35585837072013
1.35650588290876
1.35660593910726
1.7853713466805
2.74420241014979
1.96521762637787
1.32420405242756
2.35579940503904
2.38271522130861
2.40512338668825
1.81878962444796
1.98165773357805
1.99955132442238
2.00009900990099
1.3236910561606
1.76033806410441
2.72012966348486
2.68328321056548
2.65074078004911
2.62287298357354
3.19994491161755
2.2412280689348
3.0311231794813
3.6759279879414
2.99986751513258
2.99970558074618
2.99946680425238
3.6753201272087
2.64378409092368
2.61692915922534
2.59457852146651
2.57625986736577
2.56127295589699
1.90253057731746
2.00009316674926
2.0002364321077
2.99990808442363
3.67632511376871
2.99986608994628
2.00009499181596
2.00023912385245
1.32401032705719
1.76058595772932
2.72036807461393
2.683494084653
2.65092434853578
1.93745742912734
1.99719949389964
2.00001498505652
2.00012111477159
2.00027765087331
2.99990932121363
2.99976723734153
2.99955770949267
2.99924883106828
2.99879372713509
2.99812367998535
2.99713826999946
2.00001314828601
2.00011840533596
1.32373526154299
2.00013369343546
2.99990500168425
2.00009615939242
2.99990387544662
2.00009612559876
2.00024079603513
1.32401413637271
1.76058891461475
1.34040962775874
1.77331462326261
1.97221922286589
1.3239895562992
2.35561160996789
2.38255485447342
1.80377882530632
1.33556733582676
2.36553610623207
2.39084134152565
1.80928879739654
2.76802033140924
3.32223121815615
3.64853957360966
3.2183254524547
2.99991440064421
2.9997747289534
2.99956875573012
2.99926511183582
3.67486133568254
2.99987134721922
2.99971123218556
2.99947513615868
2.00008326109985
2.00022182234615
1.32397091197003
1.35171312651992
2.3792224365707
1.80152590598857
1.97826733675235
1.32387528669423
2.00013319097039
1.32376895828647
2.00013357252783
1.32376982783861
1.35168388554179
1.35586332467656
2.00013041892523
2.00029137247338
1.32412934080751
1.35173617068114
1.35587134600787
1.35650788687659
2.00012782971647
2.99990482573905
2.99976060706459
2.00009182673513
1.3236746837348
1.76032534834971
1.96926240460017
2.00009888197945
2.00024486132377
2.00046012941042
2.00077746048424
2.99992431801152
2.99978935621694
2.99959032382077
2.00008671732057
1.3236630376962
1.35166835992483
1.35586094294188
1.78483795292164
1.97478891604923
2.96344941823161
2.94772228597285
2.92670151972008
2.89968014302912
3.48772201324845
2.49013335805923
1.86836731896534
2.00009302130486
2.00023621759502
1.32400370640138
2.35562399936024
1.78466817795835
1.97475055576082
1.32394172093299
1.76053270069385
1.96931017362136
1.3240563821756
1.35172555787783
1.35586971778876
1.78484423906728
1.33760526989014
1.77114626768897
1.97173970198235
1.99925167719354
2.99879791936904
2.99812984943727
2.99714733719849
2.99570473798013
3.66681885499063
2.99990043629516
2.99975413322692
2.00009163248417
1.32367424097695
1.35166998859445
2.00014719661431
1.32380087570442
1.35168839986458
1.78183896987774
2.00008595570341
1.32366130170084
1.35166810755799
2.00014720411447
2.00031612633213
2.00056519758518
2.99991794911372
2.99977996260762
2.00009240750899
2.00023531232056
1.32400164410879
1.35171759623115
1.78186002303802
1.97411571197295
1.99932372194595
2.00007871793312
2.00021512157071
2.99990744498894
2.00009623270573
2.00024095400385
2.99990822010557
3.67632542302957
3.23967473457071
2.9998941270218
2.99974482799832
2.99952466832558
2.00008474731601
2.0002240143725
2.00042939131207
2.00073215710206
1.32513245424674
1.35188220017726
1.3558937527132
1.78486145681989
2.74371408704241
1.96509651364471
2.00009765534053
1.32368796877543
1.35167198430005
2.00014718865692
2.99990540661806
2.99976146378699
3.6759910116204
2.64437137592934
2.61743061579721
1.92540439274996
2.0001004548875
