Err2D,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
1.713972e+01,2.500000e-01,7.769999e-01,4.156941e-01,5.173516e-01,5.954417e-01,2.036689e-01,2.193794e-01,2.376280e-01,5.136998e-03,1.780059e-03
1.393376e+01,0,9.809162e-01,1.446482e-02,4.726027e-01,2.386253e-01,2.779967e-25,3.855051e-25,1.884382e-25,6.664091e-03,6.523998e-04
2.819013e+01,0,6.401513e-01,6.137815e-01,7.043379e-01,2.445797e-01,4.119854e-25,4.519306e-25,6.643719e-25,5.811288e-01,9.152017e-01
2.319997e+01,0,6.401583e-01,6.140117e-01,5.565068e-01,4.223916e-01,3.698927e-25,4.898880e-25,3.576947e-25,6.693656e-03,3.831904e-04
3.201785e+01,0,6.403156e-01,6.195188e-01,5.085616e-01,3.455224e-01,1.842867e-25,2.431648e-25,1.842025e-25,6.909830e-03,1.201468e-03
1.718435e+01,2.500000e-01,7.441569e-01,5.570231e-01,5.077626e-01,1.933766e-01,8.189541e-02,9.828916e-02,6.222783e-02,4.698235e-01,8.164299e-01
6.870239e+00,5.000000e-01,5.629051e-01,7.383374e-01,7.602740e-01,4.247069e-01,1.134219e-01,1.134686e-01,1.132964e-01,3.877788e-01,7.471412e-01
1.272209e+01,5.000000e-01,5.629186e-01,7.386273e-01,7.229833e-01,4.148807e-01,8.181732e-02,7.901820e-02,8.889987e-02,6.467754e-03,4.291608e-04
8.187253e+00,5.000000e-01,5.629327e-01,7.389171e-01,7.549467e-01,3.702347e-01,7.345095e-02,6.950875e-02,8.311831e-02,6.782592e-03,3.938517e-04
1.365891e+01,5.000000e-01,5.629458e-01,7.392067e-01,7.949011e-01,3.792578e-01,6.386886e-02,7.067639e-02,4.024070e-02,6.786758e-03,6.073869e-04
2.196435e+01,5.000000e-01,5.629595e-01,7.394959e-01,7.389650e-01,3.414136e-01,1.073349e-01,1.124181e-01,9.230761e-02,6.691998e-03,8.753229e-04
1.316863e+01,5.000000e-01,5.629738e-01,7.397858e-01,7.203196e-01,3.093381e-01,2.078184e-01,2.343804e-01,1.079013e-01,6.368164e-03,7.937925e-04
8.942893e+00,5.000000e-01,5.630013e-01,7.403660e-01,7.203196e-01,2.775771e-01,1.306998e-01,1.246539e-01,1.457009e-01,5.070727e-04,3.722065e-04
1.117995e+01,5.000000e-01,5.630140e-01,7.406561e-01,6.031202e-01,2.369355e-01,1.292300e-01,1.307719e-01,1.249946e-01,7.409290e-03,6.914812e-04
1.516763e+01,2.500000e-01,7.201859e-01,6.569897e-01,5.557078e-01,2.682202e-01,6.287627e-02,6.746793e-02,7.402337e-02,6.975415e-03,6.846040e-04
4.445911e+01,0,3.523527e-01,8.853510e-01,4.006849e-01,1.146566e-02,2.359314e-24,2.881206e-24,3.073506e-24,5.858493e-01,9.127227e-01
3.051513e+01,2.500000e-01,4.421284e-01,7.552707e-01,4.406393e-01,0,1.271762e-01,1.281839e-01,1.689586e-01,4.707680e-01,8.160147e-01
1.958958e+01,2.500000e-01,4.420967e-01,7.555256e-01,3.767123e-01,1.344531e-01,3.925592e-02,3.956671e-02,5.215359e-02,6.293427e-03,1.052213e-03
1.575187e+01,0,3.771685e-01,9.147260e-01,3.847032e-01,1.334666e-01,4.020789e-26,5.574997e-26,3.321464e-26,6.269979e-03,6.711712e-04
4.270090e+00,2.500000e-01,5.353320e-01,8.788250e-01,3.479452e-01,2.222996e-01,1.544329e-01,1.675957e-01,1.769116e-01,4.700919e-01,8.163116e-01
1.380439e+01,5.000000e-01,5.631101e-01,7.426893e-01,5.072298e-01,2.808814e-01,1.009761e-01,9.696078e-02,1.110437e-01,3.876942e-01,7.471739e-01
9.463493e+00,5.000000e-01,5.631249e-01,7.429800e-01,4.832572e-01,1.245457e-01,8.937423e-02,9.682232e-02,6.529287e-02,7.061015e-03,8.671371e-04
7.051536e+00,5.000000e-01,5.631393e-01,7.432708e-01,5.125571e-01,1.294445e-01,1.396989e-01,1.573449e-01,7.374401e-02,6.952235e-03,4.312030e-04
1.605233e+01,2.500000e-01,4.418962e-01,7.570480e-01,4.374429e-01,2.307127e-01,1.254564e-01,1.264447e-01,1.666862e-01,6.686813e-03,6.480749e-04
1.124199e+01,2.500000e-01,4.418647e-01,7.573028e-01,3.031963e-01,4.313977e-01,1.431850e-01,1.443119e-01,1.902430e-01,6.275524e-03,7.425503e-04
1.572059e+01,0,6.405817e-01,6.295430e-01,4.726027e-01,2.180644e-01,7.480046e-26,1.008244e-25,6.923685e-26,6.634551e-03,5.815477e-04
2.662074e+01,0,6.405836e-01,6.297784e-01,6.084475e-01,2.177621e-01,1.248707e-25,1.174308e-25,2.432781e-25,1.096723e-03,1.356272e-03
3.106909e+01,0,6.405897e-01,6.300095e-01,5.605023e-01,1.984962e-01,4.648686e-25,6.132497e-25,4.579589e-25,6.732173e-03,8.881204e-04
1.450838e+01,2.500000e-01,5.349002e-01,8.821436e-01,4.726027e-01,1.657601e-01,4.757842e-02,5.162320e-02,5.453156e-02,4.702632e-01,8.162363e-01
3.521402e+00,2.500000e-01,5.348605e-01,8.824451e-01,5.077626e-01,3.173604e-01,1.288654e-01,1.398180e-01,1.477047e-01,7.773361e-03,1.000692e-03
1.198922e+01,5.000000e-01,5.632772e-01,7.461799e-01,4.859209e-01,3.375530e-01,3.005473e-02,2.750298e-02,3.602427e-02,3.882400e-01,7.469635e-01
7.840140e+00,2.500000e-01,7.468873e-01,5.700383e-01,5.269406e-01,1.021943e-01,5.843542e-02,7.019504e-02,4.412658e-02,6.718421e-03,2.759061e-04
1.092197e+01,2.500000e-01,4.415326e-01,7.598397e-01,4.246575e-01,2.874896e-01,1.468724e-02,1.480186e-02,1.951631e-02,4.691884e-01,8.167097e-01
6.598957e+01,2.500000e-01,7.214181e-01,6.626585e-01,3.479452e-01,4.514562e-01,4.064150e-01,4.208984e-01,5.151342e-01,5.858991e-03,1.603016e-03
2.203253e+01,5.000000e-01,5.633730e-01,7.482154e-01,4.113394e-01,3.206618e-01,4.453554e-02,5.023530e-02,2.307944e-02,5.445414e-03,1.890771e-03
9.651594e+00,2.500000e-01,7.472677e-01,5.718736e-01,5.748858e-01,2.259541e-01,7.360428e-02,8.842752e-02,5.553209e-02,5.220886e-04,4.412444e-04
9.758373e+00,5.000000e-01,5.633995e-01,7.487969e-01,5.791476e-01,6.011929e-01,6.763107e-02,6.820061e-02,6.607714e-02,3.923707e-01,7.453691e-01
1.156221e+01,2.500000e-01,7.473757e-01,5.723986e-01,6.068493e-01,5.714555e-01,3.146370e-02,3.780155e-02,2.373237e-02,6.850101e-03,1.407362e-03
9.962467e+00,2.500000e-01,7.474293e-01,5.726622e-01,5.525114e-01,6.233254e-01,6.562981e-02,7.885127e-02,4.949685e-02,6.052548e-03,2.281107e-04
1.218425e+01,5.000000e-01,5.634404e-01,7.496690e-01,4.326484e-01,6.473016e-01,8.627965e-02,8.715615e-02,8.388030e-02,3.929566e-01,7.451435e-01
3.078335e+01,0,5.805040e-01,6.754796e-01,2.568493e-01,6.934099e-01,8.486796e-20,1.069658e-19,1.005033e-19,6.352888e-03,2.054210e-03
1.511564e+01,5.000000e-01,5.634663e-01,7.502517e-01,4.752664e-01,5.367984e-01,3.449993e-01,3.193293e-01,4.059866e-01,7.790034e-01,9.426281e-01
2.633978e+01,2.500000e-01,7.476433e-01,5.737141e-01,5.429224e-01,4.913622e-01,3.500584e-01,4.206094e-01,2.638742e-01,1.931176e-04,2.448042e-04
3.680890e+01,2.500000e-01,7.477505e-01,5.742399e-01,5.141553e-01,5.141100e-01,2.399388e-01,2.883065e-01,1.808201e-01,7.095061e-03,5.273621e-04
2.409891e+01,2.500000e-01,7.478045e-01,5.745054e-01,5.077626e-01,5.110729e-01,1.489775e-01,1.790121e-01,1.122566e-01,6.457647e-03,1.115341e-03
3.962974e+01,2.500000e-01,7.478580e-01,5.747673e-01,5.205479e-01,4.491447e-01,2.438169e-01,2.929768e-01,1.836961e-01,6.383985e-03,1.119744e-03
3.459797e+01,2.500000e-01,7.479114e-01,5.750318e-01,5.365297e-01,4.124360e-01,1.579769e-01,1.898326e-01,1.190076e-01,2.636348e-04,3.060448e-04
4.037489e+01,2.500000e-01,7.479655e-01,5.752948e-01,5.461187e-01,3.704468e-01,1.730229e-01,2.079163e-01,1.303256e-01,6.244257e-03,3.483977e-04
2.091273e+01,5.000000e-01,5.635721e-01,7.525799e-01,4.859209e-01,3.849810e-01,9.131120e-02,8.498584e-02,1.064552e-01,3.935961e-01,7.448982e-01
2.084586e+01,5.000000e-01,4.018009e-01,8.346503e-01,4.779300e-01,4.073361e-01,2.280242e-01,2.399238e-01,1.924572e-01,3.927942e-01,7.452059e-01
2.508902e+01,7.500000e-01,4.576869e-01,7.488062e-01,4.840183e-01,3.604471e-01,2.801588e-01,2.844949e-01,1.724428e-01,3.374444e-01,6.899840e-01
1.530430e+01,5.000000e-01,5.938881e-01,6.745299e-01,5.605023e-01,2.747687e-01,2.251911e-01,2.274093e-01,2.191225e-01,6.706989e-03,2.925972e-04
1.130300e+01,5.000000e-01,5.939692e-01,6.746554e-01,5.525114e-01,2.785867e-01,2.458830e-01,2.535642e-01,2.239535e-01,7.349565e-04,9.337929e-04
1.653554e+01,5.000000e-01,5.940511e-01,6.747786e-01,6.111111e-01,2.831126e-01,1.737598e-01,1.739788e-01,1.731703e-01,7.244111e-03,6.466359e-04
1.027817e+01,7.500000e-01,4.578598e-01,7.495600e-01,5.639269e-01,2.766468e-01,1.595974e-01,1.300039e-01,1.846699e-01,3.373307e-01,6.900234e-01
1.200038e+01,7.500000e-01,4.579036e-01,7.497485e-01,4.680365e-01,3.628211e-01,1.524446e-01,1.345659e-01,1.552291e-01,6.057652e-03,1.192172e-03
5.076826e+00,0,6.130121e-01,5.748068e-01,6.563927e-01,4.454571e-01,4.868722e-25,5.942709e-25,6.383644e-25,6.867659e-03,0
1.125827e+01,7.500000e-01,4.580340e-01,7.503150e-01,5.159817e-01,4.433659e-01,1.469939e-01,1.258368e-01,1.581717e-01,1.081447e-03,9.623555e-04
1.705763e+01,7.500000e-01,4.581206e-01,7.506924e-01,5.684932e-01,4.659981e-01,1.436602e-01,1.265626e-01,1.468464e-01,3.385014e-01,6.896195e-01
1.127521e+01,7.500000e-01,4.581644e-01,7.508815e-01,5.913242e-01,4.872245e-01,6.412869e-02,6.252712e-02,4.922094e-02,6.009473e-03,9.633221e-04
1.596414e+01,7.500000e-01,4.582943e-01,7.514499e-01,6.575342e-01,6.356236e-01,3.283116e-01,3.131604e-01,2.738509e-01,7.275941e-03,1.239022e-03
2.070367e+01,7.500000e-01,4.583377e-01,7.516398e-01,6.666667e-01,7.669221e-01,2.209013e-01,2.104014e-01,1.851675e-01,6.336854e-03,6.614096e-04
2.590760e+01,7.500000e-01,4.583807e-01,7.518299e-01,6.826484e-01,7.567101e-01,2.241441e-01,2.204920e-01,1.654286e-01,7.155160e-04,9.976296e-04
7.179772e+00,1,3.466162e-01,7.890359e-01,8.401826e-01,3.893147e-01,1.221450e-01,1.094743e-01,9.286045e-02,2.963791e-01,6.453159e-01
9.252524e+00,1,3.466415e-01,7.892322e-01,7.902397e-01,4.264853e-01,2.242860e-01,1.752659e-01,2.320821e-01,7.063390e-03,1.124756e-03
9.168014e+00,1,3.466666e-01,7.894287e-01,7.143265e-01,4.819391e-01,2.872605e-01,2.260402e-01,2.941991e-01,6.937071e-03,6.944599e-04
7.070103e+00,1,3.466916e-01,7.896253e-01,6.863584e-01,5.781625e-01,3.507103e-01,2.754798e-01,3.601382e-01,6.596063e-03,5.558372e-04
1.569008e+01,7.500000e-01,4.586863e-01,7.531566e-01,8.219178e-01,4.200142e-01,2.320601e-01,2.318839e-01,1.581211e-01,7.208509e-03,8.138449e-04
1.511516e+01,7.500000e-01,4.587294e-01,7.533466e-01,8.744292e-01,5.613398e-01,1.428478e-01,1.382279e-01,1.130646e-01,3.562792e-04,2.742795e-04
3.777226e+00,2.500000e-01,5.328513e-01,8.974756e-01,8.817352e-01,3.124349e-01,3.661070e-03,3.968588e-03,4.205937e-03,6.245231e-03,3.062388e-04
9.973992e+00,1,3.703003e-01,7.586714e-01,5.664954e-01,6.796591e-01,1.961131e-01,1.625058e-01,1.835905e-01,5.810557e-01,8.473430e-01
1.506652e+01,7.500000e-01,4.753829e-01,7.336237e-01,6.666667e-01,4.475671e-01,2.875640e-01,2.781704e-01,2.279061e-01,6.743977e-03,1.075519e-03
1.414509e+01,7.500000e-01,4.754449e-01,7.337630e-01,6.780822e-01,3.898113e-01,2.537550e-01,2.425521e-01,2.101392e-01,6.548663e-03,5.312451e-04
1.437621e+01,7.500000e-01,4.755064e-01,7.339025e-01,6.027397e-01,3.965128e-01,1.870042e-01,1.841696e-01,1.372762e-01,6.622261e-03,6.778751e-04
1.026733e+01,7.500000e-01,4.755681e-01,7.340423e-01,5.205479e-01,3.785693e-01,1.057871e-01,9.684345e-02,9.941527e-02,7.506826e-03,1.045469e-03
6.497111e+00,5.000000e-01,5.831993e-01,7.319057e-01,4.646119e-01,3.818369e-01,1.984356e-01,2.029682e-01,1.857155e-01,6.862133e-03,8.290357e-04
1.366902e+01,7.500000e-01,4.658680e-01,7.536557e-01,4.315068e-01,4.542431e-01,4.661476e-01,4.111260e-01,4.754578e-01,3.372214e-01,6.900633e-01
2.385926e+00,5.000000e-01,6.166029e-01,6.334901e-01,4.512938e-01,5.324153e-01,2.701919e-01,2.790055e-01,2.449564e-01,1.369386e-03,2.369592e-03
1.551253e+01,5.000000e-01,5.520716e-01,7.982302e-01,6.004566e-01,5.656772e-01,4.489153e-01,4.622321e-01,4.110199e-01,3.930870e-01,7.450935e-01
2.092354e+01,1,3.618199e-01,7.742947e-01,5.904680e-01,5.685313e-01,8.005060e-01,6.224387e-01,8.342986e-01,5.868845e-01,8.445118e-01
1.319032e+00,5.000000e-01,4.015981e-01,8.949348e-01,6.004566e-01,7.070004e-01,1.775533e-01,1.766980e-01,1.798305e-01,6.088204e-03,1.869908e-03
4.820197e+00,2.500000e-01,5.552463e-01,8.683929e-01,6.771689e-01,5.954417e-01,8.590877e-03,9.209874e-03,1.013523e-02,7.379909e-03,8.214126e-04
3.598493e+01,7.500000e-01,3.099356e-01,8.461192e-01,5.502283e-01,4.740628e-01,6.440498e-01,6.087882e-01,5.534353e-01,6.682303e-01,8.909270e-01
3.245721e+01,1,2.501318e-01,7.838841e-01,5.784817e-01,5.742736e-01,5.386695e-01,4.323429e-01,5.345976e-01,2.946924e-01,6.458538e-01
2.707626e+01,1,2.501057e-01,7.840605e-01,4.486301e-01,4.808280e-01,8.874096e-01,7.388315e-01,8.227758e-01,2.542154e-03,5.203008e-03
2.287822e+01,7.500000e-01,3.383219e-01,8.005519e-01,4.292237e-01,5.395796e-01,3.818961e-01,3.707239e-01,2.984795e-01,6.700408e-03,2.314860e-03
3.039094e+01,5.000000e-01,4.679379e-01,7.583131e-01,4.379756e-01,5.688779e-01,3.913344e-01,4.215891e-01,2.951063e-01,7.924113e-03,8.466299e-04
4.566793e+01,5.000000e-01,4.679426e-01,7.584690e-01,3.287671e-01,6.289669e-01,3.108131e-01,3.169617e-01,2.936629e-01,7.598405e-03,2.278953e-03
7.947611e+00,0,7.899273e-01,6.007956e-01,4.646119e-01,6.985935e-01,1.099287e-24,1.324951e-24,1.482334e-24,5.865420e-01,9.123586e-01
6.014367e+00,0,9.987250e-01,3.095448e-02,6.803653e-01,5.785153e-01,7.973620e-20,1.007469e-19,9.363088e-20,5.856049e-01,9.128508e-01
3.306420e+01,2.500000e-01,7.508523e-01,5.896131e-01,5.397260e-01,5.258762e-01,2.329947e-01,2.802536e-01,1.742831e-01,4.700921e-01,8.163120e-01
2.121481e+01,2.500000e-01,7.509597e-01,5.901439e-01,3.894977e-01,8.263432e-01,2.932176e-01,3.527045e-01,2.192734e-01,7.099592e-03,1.490000e-03
1.094909e+01,2.500000e-01,7.113337e-01,7.331001e-01,5.429224e-01,7.723975e-01,1.204181e-01,1.468995e-01,8.021688e-02,4.704950e-01,8.161342e-01
1.114444e+01,2.500000e-01,7.114061e-01,7.332964e-01,4.917808e-01,6.251114e-01,2.159880e-01,2.634934e-01,1.438452e-01,6.607780e-03,5.473946e-04
9.209842e+00,2.500000e-01,5.071683e-01,9.364028e-01,5.109589e-01,3.698101e-01,2.367127e-03,2.704763e-03,2.312677e-03,4.652499e-01,8.184442e-01
4.078407e+01,2.500000e-01,7.512927e-01,5.917323e-01,6.068493e-01,5.136131e-01,2.524990e-01,3.037579e-01,1.886754e-01,4.706299e-01,8.160768e-01
9.236676e+00,2.500000e-01,4.247452e-01,8.160818e-01,8.721461e-01,3.179280e-01,1.387932e-02,1.569609e-02,1.408040e-02,4.700741e-01,8.163197e-01
9.937503e+00,0,1,3.234939e-02,7.722603e-01,3.113210e-01,2.306676e-20,3.109468e-20,1.957470e-20,5.860839e-01,9.125994e-01
1.648088e+01,2.500000e-01,4.552159e-01,6.555564e-01,5.045662e-01,5.431222e-01,1.318059e-01,1.602607e-01,9.047763e-02,9.342240e-01,9.992727e-01
1.139504e+01,0,7.128374e-01,8.610237e-01,8.961187e-01,4.679607e-01,7.199477e-20,1.020684e-19,2.741147e-20,5.853541e-01,9.129827e-01
3.421556e+01,5.000000e-01,5.958523e-01,7.027076e-01,7.229833e-01,7.402197e-01,3.538898e-01,3.600679e-01,3.367365e-01,7.751366e-01,9.449854e-01
3.165452e+01,5.000000e-01,5.958727e-01,7.029805e-01,7.256469e-01,7.221249e-01,2.974524e-01,3.126283e-01,2.522145e-01,6.146395e-03,1.078394e-03
1.308711e+01,5.000000e-01,5.316081e-01,8.555079e-01,6.963470e-01,3.826454e-01,2.632254e-01,2.488400e-01,2.984481e-01,3.926078e-01,7.452777e-01
1.534134e+01,7.500000e-01,4.477284e-01,8.006912e-01,4.885845e-01,6.587626e-01,2.881200e-01,3.008076e-01,1.367535e-01,3.365433e-01,6.902973e-01
1.302115e+01,2.500000e-01,4.916746e-01,1,4.885845e-01,6.937348e-01,2.576368e-01,2.729395e-01,3.120830e-01,6.525119e-03,9.816393e-04
1.016647e+01,5.000000e-01,4.002817e-01,9.021681e-01,4.805936e-01,2.757069e-01,1.111820e-01,1.148323e-01,1.007256e-01,7.779723e-01,9.432558e-01
1.117474e+01,2.500000e-01,2.412385e-01,8.635197e-01,4.086758e-01,4.065244e-01,2.049059e-01,2.412683e-01,1.748910e-01,7.858485e-03,1.524104e-03
1.294958e+01,2.500000e-01,2.411332e-01,8.636713e-01,3.095890e-01,3.626888e-01,2.409822e-01,2.837422e-01,2.057002e-01,7.746643e-03,4.335180e-04
2.255376e+01,5.000000e-01,3.230806e-01,7.735044e-01,2.035769e-01,1.528257e-01,3.368633e-01,3.317067e-01,3.503372e-01,3.933386e-01,7.449959e-01
1.311817e+01,7.500000e-01,4.477490e-01,8.027239e-01,0,2.618768e-01,2.531248e-01,2.359829e-01,2.266842e-01,3.374290e-01,6.899924e-01
7.201260e+00,5.000000e-01,3.442076e-01,7.333203e-01,3.576865e-02,7.836051e-02,2.084389e-01,2.049952e-01,2.174181e-01,3.882035e-01,7.469773e-01
7.165420e+00,5.000000e-01,3.441664e-01,7.335325e-01,3.576865e-02,2.233432e-01,2.099779e-01,2.080893e-01,2.149679e-01,6.989209e-03,1.128204e-03
3.938529e+01,5.000000e-01,1.526318e-01,7.609350e-01,5.441400e-02,1.283189e-01,2.509530e-01,2.545545e-01,2.410143e-01,3.923482e-01,7.453824e-01
5.904976e+01,0,4.329883e-01,7.822594e-01,8.504566e-02,6.779190e-02,3.365602e-20,4.384352e-20,3.495611e-20,6.313267e-03,3.019058e-03
4.647861e+01,2.500000e-01,2.578611e-01,8.117503e-01,5.707763e-02,1.217526e-01,3.662399e-02,4.319103e-02,3.099634e-02,4.699911e-01,8.163626e-01
4.103037e+01,0,4.330223e-01,7.829407e-01,1.329909e-01,6.252827e-02,1.034394e-20,1.274879e-20,1.312450e-20,6.436763e-03,1.124209e-03
4.695522e+00,4.520548e-01,2.582608e-01,3.832645e-01,8.553900e-01,4.480699e-01,1.240812e-01,1.328974e-01,9.902882e-02,6.798882e-03,6.294399e-04
1.023236e+01,6.027397e-01,4.241316e-01,5.707809e-01,7.699387e-01,4.199369e-01,2.266970e-01,2.099795e-01,2.148661e-01,2.910450e-01,6.453421e-01
1.114785e+01,6.027397e-01,4.241419e-01,5.707641e-01,9.041411e-01,3.692033e-01,8.637695e-02,7.278656e-02,9.679288e-02,6.431722e-04,6.689401e-04
3.907310e+00,4.520548e-01,4.231945e-01,6.604059e-01,9.298861e-01,3.783763e-01,3.986550e-02,4.146441e-02,3.561515e-02,6.829753e-03,9.746674e-04
4.197844e+00,4.520548e-01,4.231928e-01,6.603871e-01,8.948291e-01,3.779808e-01,8.465953e-02,8.533027e-02,8.298158e-02,4.461077e-04,2.893795e-04
6.100176e+00,6.027397e-01,4.241745e-01,5.707115e-01,8.888037e-01,3.623550e-01,5.950607e-02,5.683227e-02,5.212656e-02,2.907946e-01,6.454217e-01
6.150821e+00,6.027397e-01,4.241856e-01,5.706944e-01,9.022239e-01,2.860420e-01,7.442813e-02,7.450397e-02,5.520348e-02,6.674830e-03,2.126460e-04
7.263201e+00,4.520548e-01,5.318982e-01,5.519866e-01,8.707274e-01,2.395135e-01,9.370309e-02,1.001853e-01,7.536289e-02,5.239882e-04,3.374970e-04
4.486404e+00,4.520548e-01,5.319338e-01,5.519140e-01,9.101665e-01,3.504817e-01,6.408578e-02,6.159491e-02,6.985215e-02,4.928543e-04,2.292338e-04
5.560048e+00,4.520548e-01,5.319697e-01,5.518411e-01,8.838738e-01,3.579521e-01,8.467011e-02,8.964297e-02,7.092576e-02,3.939566e-04,1.833322e-04
2.897302e+00,4.520548e-01,5.320046e-01,5.517691e-01,8.948291e-01,4.058493e-01,4.846824e-02,4.698248e-02,5.195234e-02,6.912136e-03,6.451323e-04
9.895887e+00,3.013699e-01,5.487689e-01,6.544372e-01,7.955010e-01,5.066496e-01,5.480720e-02,5.752657e-02,6.402993e-02,6.838166e-04,6.154618e-04
6.288094e+00,4.520548e-01,5.320768e-01,5.516237e-01,7.502191e-01,5.416190e-01,1.163140e-01,1.259191e-01,8.825441e-02,3.324540e-01,6.899345e-01
9.511949e+00,4.520548e-01,5.321124e-01,5.515516e-01,7.261174e-01,5.593676e-01,1.340197e-01,1.426271e-01,1.099391e-01,6.693899e-03,4.028066e-04
2.045879e+01,3.013699e-01,5.932050e-01,6.260375e-01,7.546012e-01,5.097697e-01,5.676907e-02,6.458916e-02,5.312266e-02,6.734604e-04,3.159810e-04
4.226706e+00,4.520548e-01,5.321854e-01,5.514052e-01,7.151621e-01,5.291976e-01,1.121071e-01,9.948077e-02,1.384162e-01,3.324498e-01,6.899358e-01
6.218273e+00,4.520548e-01,5.322212e-01,5.513330e-01,7.129711e-01,6.424862e-01,9.232217e-02,8.400168e-02,1.101947e-01,7.106840e-03,3.421889e-04
2.861984e+00,3.013699e-01,7.035983e-01,3.903110e-01,8.057260e-01,4.293552e-01,6.064257e-02,6.739663e-02,6.143206e-02,7.671123e-04,4.271086e-04
5.642383e+00,3.013699e-01,7.036180e-01,3.902668e-01,8.670757e-01,4.050626e-01,5.922580e-02,6.979695e-02,4.724072e-02,3.313333e-04,3.274534e-04
2.314275e+00,3.013699e-01,7.036390e-01,3.902209e-01,8.645194e-01,3.504436e-01,8.551254e-02,9.639057e-02,8.274218e-02,7.116858e-03,7.596941e-04
1.266570e+01,3.013699e-01,7.036594e-01,3.901750e-01,8.006135e-01,3.801276e-01,1.197746e-01,1.338267e-01,1.193295e-01,6.634281e-04,5.071137e-04
9.460362e+00,3.013699e-01,7.036788e-01,3.901311e-01,6.549080e-01,4.496414e-01,4.952957e-02,5.552609e-02,4.881333e-02,2.820579e-04,1.382625e-04
7.315609e+00,3.013699e-01,6.208756e-01,5.576977e-01,6.549080e-01,3.139605e-01,9.625272e-02,1.124571e-01,8.033461e-02,3.939398e-01,7.428508e-01
8.004217e+00,3.013699e-01,6.208897e-01,5.577041e-01,6.625767e-01,4.559073e-01,5.225741e-02,5.093754e-02,6.912009e-02,7.090137e-04,2.206262e-04
4.594621e+00,0,7.811375e-01,7.837779e-01,5.513804e-01,5.068081e-01,7.534283e-21,8.540458e-21,1.371010e-20,5.710428e-04,5.523193e-04
4.870568e+00,1.506849e-01,6.441344e-01,6.844914e-01,8.650307e-01,2.671199e-01,1.007812e-01,1.142306e-01,1.353902e-01,9.310023e-01,9.991192e-01
9.233295e+00,1.506849e-01,6.441399e-01,6.845015e-01,8.036810e-01,2.555643e-01,5.561803e-02,6.303998e-02,7.471845e-02,7.639813e-03,6.184643e-04
5.323035e+00,1.506849e-01,6.441454e-01,6.845116e-01,8.558282e-01,2.374457e-01,4.414314e-02,5.003354e-02,5.930348e-02,3.706713e-04,2.934853e-04
1.669413e+01,3.013699e-01,6.209632e-01,5.577350e-01,6.242331e-01,8.527253e-01,1.955676e-01,2.103034e-01,2.165524e-01,3.876053e-01,7.452883e-01
6.365326e+01,0,6.968127e-01,8.601851e-01,9.271472e-01,2.980969e-01,1.315984e-19,1.860731e-19,1.498863e-19,6.662845e-03,4.425366e-04
4.647321e+00,1.506849e-01,6.441628e-01,6.845412e-01,9.417178e-01,4.938340e-01,3.387251e-02,3.839175e-02,4.550701e-02,4.654568e-01,8.162602e-01
4.370864e+00,1.506849e-01,6.441679e-01,6.845519e-01,9.079755e-01,4.598095e-01,1.704254e-02,1.931623e-02,2.289654e-02,1.030826e-04,8.405420e-05
3.767590e+00,1.506849e-01,6.441730e-01,6.845626e-01,8.865031e-01,4.689564e-01,3.849580e-02,4.363137e-02,5.171941e-02,7.001022e-03,2.756434e-04
3.232127e+00,3.013699e-01,6.210337e-01,5.577699e-01,8.364008e-01,4.127949e-01,1.572100e-02,1.711214e-02,1.688793e-02,3.878580e-01,7.451910e-01
8.281310e+00,3.013699e-01,6.210488e-01,5.577759e-01,8.108384e-01,5.096856e-01,1.299539e-01,1.444980e-01,1.314491e-01,7.442045e-04,4.633859e-04
2.176884e+01,3.013699e-01,7.039469e-01,3.895285e-01,6.676892e-01,6.326172e-01,2.086120e-01,2.269906e-01,2.243057e-01,3.932130e-01,7.431301e-01
6.894675e+00,3.013699e-01,7.039656e-01,3.894873e-01,7.392638e-01,5.562314e-01,7.725241e-02,7.841856e-02,9.604627e-02,1.404531e-03,1.649330e-03
1.003866e+00,4.520548e-01,5.556145e-01,4.951932e-01,7.699387e-01,4.346487e-01,1.883304e-01,2.099453e-01,1.192891e-01,3.325523e-01,6.899006e-01
7.562941e+00,4.520548e-01,5.556075e-01,4.952210e-01,8.269062e-01,3.970110e-01,2.178323e-01,2.433925e-01,1.355223e-01,6.846400e-03,6.948255e-04
7.425094e+00,4.520548e-01,5.556004e-01,4.952490e-01,8.181420e-01,4.286223e-01,2.565969e-01,2.388003e-01,2.959607e-01,6.688237e-04,4.031912e-04
1.876670e+00,4.520548e-01,5.555938e-01,4.952767e-01,7.348817e-01,4.725363e-01,1.684586e-01,1.840873e-01,1.215935e-01,6.517948e-04,4.768512e-04
1.941893e+01,3.013699e-01,7.040586e-01,3.892799e-01,6.472393e-01,6.079231e-01,1.469095e-01,1.598855e-01,1.578754e-01,1.273602e-03,6.107007e-04
1.468807e+01,3.013699e-01,7.040779e-01,3.892372e-01,6.037832e-01,7.471878e-01,1.320716e-01,1.382697e-01,1.551022e-01,7.122397e-03,5.700471e-04
7.217229e+00,1.506849e-01,7.437359e-01,4.867874e-01,6.441718e-01,8.166440e-01,2.876299e-02,3.695925e-02,2.630223e-02,6.062608e-04,9.085202e-04
